date,time,company,title,url
2026-02-11,02:10,バリュエンス,バリュエンス、ペイジェントおよびインフキュリオンと業務提携し「Auction Pay」の提供を開始 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE8tVGEzak8yc0RlRDlPSWF1QTgzVUhWOHM4ZEFwMFBoNDNpemVYSElDbE1iMUtQM0ZvTWtJa2tIRFpORGVxaUtkQjBuSTVsM3Myb1Iyb0lNZ0dpdFpZdUJnVGIwNGMxMEFNZVE?oc=5
2026-02-11,02:10,インフォマート,インフォマートがJTB旅連事業株式会社と業務提携を開始 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5qVGtyR0FXUTJReG84aEJseE91ckVFMXZ4amd4NUdvVHp3R2tBckdETXQxenZieHFNRmQ3NTgwa1FaeHlyUVlPWnU5S1p4TVU1QmM0dWxRZ0dGQWg2eU1CUUlXZ1lhc0RRbmc?oc=5
2026-02-11,02:10,オリコ,オリコ、GMO-PGと提携し「オリコ BtoB 早払い byGMO」を提供開始 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTFAzeGtmdkxxc2dVRHotRWRwclVKamkyY2RVNGlQNldhYmRYTGhMVlJJM3BGZFhLUVZDSExxMXdwS21QUHV2YnEwaUFjZWlJdXFOVTlIcnpZU0VTZWtfQm0waW9yanBid1lqeUktQg?oc=5
2026-02-11,02:10,Scalehack,Scalehack、BtoBセールスインテリジェンス「Sales Marker」を提供するCrossBorder社と業務提携し、AIを活用した最先端の営業DXオールインワンソリューションの提供を開始 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBJYjJEZTE4dEdUVFFBdU02NUVNUjYzNS12UWhSaUNVZ1FpRmVxX1hKTlBFalZuZi1NVXdKWjBoR2FfeGVLZENWeUlsSl9ZdTQzeVBoM05oUDZkQjBTZEVMTGdyRmxnSlhySVE?oc=5
2026-02-11,02:10,マネーフォワードケッサイと提携してBto,マネーフォワードケッサイと提携してBtoB掛け払い決済サービス提供（ソニーペイメントサービス） - ペイメントナビ,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1jbnBHYVFfUVVnMjM0Mm9RRzFqb0t3NTg1SHNSV3hwdFlJOVdWSjRGVDBSQmZMeVhzQmNMbHh6OTZvbFpLVGVTYW9DZ2lUMlFvQmUtQUJfdXJVX0k?oc=5
2026-02-11,02:10,JCB,JCB、ROBOT PAYMENTと提携、BtoB請求決済プラットフォーム『請求管理ロボforJCB』の販売開始 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9ERUljVkw4VnM1RVA1LWhCN1RsV2RzY29vRU1ZS2JTcUFFcVRxN0tEMTBqeW5zZ1cwQUxveVowWWhmOWhyOFkwaDNOX2ZPNzRGS09zV3RVbW5aLUpzRTAtTFlQOTZxRkNWQnc?oc=5
2026-02-11,02:10,Xサーバーと,Xサーバーとのパートナー提携によりウェブサイト制作のサービスを拡充 | 株式会社イノーバのプレスリリース - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1ibGs0RGhBUkVMRVhCbUFmajNUeE50QTl5Vl9keGVrWGRuMkxPaEdHUVZDNXdWeGo2eGh1UnpqYjc1eTk5ME9pNklTdXVLVGR2aFVzN2s4TktNeXlYQ1otZzRYVnZuOHJKNFE?oc=5
2026-02-11,02:10,フィンテック領域で業務提携,フィンテック領域で業務提携、クレディセゾンとエキサイトがBtoB請求マネジメントで - 週刊BCN＋,https://news.google.com/rss/articles/CBMidEFVX3lxTE55VnRrazZQcFZDczhSNFBOZXNzcHFWRTBlR05TOC1sdnpjcnAtNnhaeFBHSEw0WjJLNThleTdGMTE5YlFzWDZ6WFAyZUE3TTIwR1BOSzh1eVpRR0gtdUQwRlFkaS1idnFRUmZ4czZURFZNdktI?oc=5
2026-02-11,02:10,アップルワールド,アップルワールド、エクスペディアと提携、BtoB向けホテル予約システムで - トラベルボイス,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5DR1B2VVFVR1BDRlBPcERXT0syTV9hRW9QYnJ5NnZCWVJYZlllMzc3ZmRnQWdvczU4dzVrMHhsN1k1bXJEZmhkelNJNEV4ZnJhZ0t4bA?oc=5
2026-02-11,02:10,U-NEXT,U-NEXTが、BTOBやPENTAGON、(G)I-DLEらが所属するCUBEエンターテインメントと業務提携契約を締結。WEBTOONの映像化プロジェクトにおける日本パートナーに決定 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5TRmFfMTUzWHVlYjBvSmlxazRqb1FHZnByV2pDRFBtM2tydjNmYmo3SkJ4TWx6Y0lpZ1VzZlZTejdwQ0JFdTFJcjlXdWxLS214RlloSzVjN3M4cEllenlLQ3hQcW9oRDZkRUE?oc=5
2026-02-11,02:10,株式会社SNIFF JAPANと,株式会社SNIFF JAPANとの業務提携に関するお知らせ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE15VjR5Vl96UEVsdnhrVlRPLUttaE1RM0ZDQVlSR0xMSEJoR0NCaG1FY0hSanVpUHUtanZ4QnlRVXlFdHNfZ1hmeUx5Nmo1a19uX3dGNVpWNGhKcU1oWGJpUHZMRnI5ZmtrVlE?oc=5
2026-02-11,02:10,ferret One を運営するベーシッ,「ferret One」を運営するベーシックとベイジが業務提携 - CreatorZine,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1EOHZQeTFVQ1lKWF94TThSMi1DLUhOdFBVbDJYN3FSYVVhSXczcDZITkgydnV3RkczY2ZITFZGLTBhMUdIb0FFNUI4Slh5WEo4?oc=5
2026-02-11,02:10,日本経済社,日本経済社、マーケティングDX支援で独自の強みをもつKIYONOと One to Oneマーケティング事業で業務提携 - newscast.jp,https://news.google.com/rss/articles/CBMiT0FVX3lxTE4xZEljeVBoLWQtUmhURWNORjZpVnZWSTlFdUlVY3B5b2ttNjMyWVNWX25ESURRQ0R2ME9tUUNtVlRlQnNJcGQ4OUlDTTVYLW8?oc=5
2026-02-11,02:10,中国向けBtoB輸出プラットフォーム N,中国向けBtoB輸出プラットフォーム「NETSEA CHINA」リリース YeePay(易宝支付)との業務提携で外貨決済も円滑に - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFA1RUZSdFBqV093U3dGclUyYTFESVVZa0tzYkpKekhuZ3BaYlFOTG1uT05paVVrdDlDY2RLd21LbHF0M3FtWTJKSEU3emxjcHRYWlVTV2l6VVpOdGdtR1JwRTVMQ3VLeTN0dXc?oc=5
2026-02-11,02:10,BtoB卸モール NETSEA,BtoB卸モール「NETSEA」がLazadaと提携、東南アジアへの販路拡大へ - 通販通信ECMO,https://news.google.com/rss/articles/CBMiXEFVX3lxTFB6T2luNi1qbkprSW9sSDlFb0VPekFVSTA2UHpWQWxvVldKeVMtZGViandhNEtTYlBRdnFhR01McUhHa1pxU1cydy0tc3A1d3ZDOU9kTWpteXJ1VzVp?oc=5
2026-02-11,02:10,決裁者営業支援,決裁者営業支援の「アライアンスクラウド」とオールインワン型BtoBマーケティングツール提供の「ベーシック」が業務提携 - sogyotecho.jp,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9HZmR3VXJNVTJUUm01U2RQTlE5S3V4SncteUJrMVQ1T1JaNzFlWXJQZU9IX21OZlFxLUcwMkFjSTZUQWRMTVZWaHNjQ3Vwb05uNWh4YnhudVI3aENyUUdKMTctejBhUQ?oc=5
2026-02-11,02:10,GMO-PG,GMO-PG、損保ジャパン日本興亜と提携－取引信用保険に加入する事業者へ「GMO BtoB早払い」を提供開始 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTFA0R2M4Zy05aGd0N3M1eVEwUDBsSTdNMWl6Wi13ajlkOEQwcFJyZzdwbjhmdXZNaHc0NVlQOHZfS0ZKLWVwVDRTZkFid2tWR2pfcXk3QlltcEN0SkdKR1N3eW4tNXczRmF0eDFUOA?oc=5
2026-02-11,02:10,クリエイター,クリエイターの力でサステナブルな世界を実現へ！端材や廃材を多くの事業者から集めるため国内最大級のBtoB卸モール「NETSEA」と提携開始 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1QT2FxTlg1Slh5eHJQZXhMNHk5aEljQU9pcWU1a1NUV3JvNzFpV2h1TVV3NUZSTU5RMTBJbGpEckV5OTY1ZGZTblJWYTVGUE5yOG5zaEZ1VmpuRFVUR2NwQXQ0MFk0LV9QeEE?oc=5
2026-02-11,02:10,アパレル専門仕入れBtoBサイト バイヤ,アパレル専門仕入れBtoBサイト「バイヤーズクラブ」、「楽天B2B」と業務提携 | 株式会社 ワールドのプレスリリース - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1qa2ZhNm5OMzFsQkFqMUhrN2ZKUDlHZ293LURVLVhJbW52cDE3ODVGY3NkTkdDVWdzaktrZHB4bWRScDNtVE9xcG1KYkNMZFJNRDgwdDh2VnNYX0hZajZhbXVQbmFQOV92QkE?oc=5
2026-02-11,02:10,インフォマートと東神倉庫,インフォマートと東神倉庫が業務提携 社内文書管理の最適化で企業ＤＸを推進 - 物流ウィークリー,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9Td2tYN0VWUlB4N2Q4RVJhSmY2TTM4TXZYalF4YVl3NE1KaDEyMmhLU2VoTC1CYkhyZjVIczVTVWZXNktiU3VmVzFya1RNQQ?oc=5
2026-02-11,02:10,インフキュリオン,インフキュリオン、AIファクタリングのバイオンと提携し、BtoB決済サービス「バイオンのカード払いくん」を提供開始 - マピオン,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9FUk9ONng2UTNFdThsbXVZWTdHRVFGclZpVklQOGYwcDlwTUxtNTNGSE1QV0NqSlBXcDZwMzN0aFFIS003NXFGT2p6Z2x2ZjN5RHdJM3otYlEtb1Bn?oc=5
2026-02-11,02:10,B2B通販でCRM促進,B2B通販でCRM促進、うちでのこづち・BカートASP提携 - ECのミカタ,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBuR1RIRVZacThXcHc0RzY1Z1ZaU21XSEFucEhDZ2VzNGRtekxLNGZsaU8tMGZ5ZVprbFl3Y1lkc29ZdnUtbXQzelVaWEhBLTNuVGJTY19wWm5GdGt0MzZJUA?oc=5
2026-02-11,02:10,導入事例 全国1位,【導入事例】全国1位の“断らない救急医療”を支える。 DX実現に向け、700床規模・約60部門システムの老朽化基盤を刷新 - Digital PR Platform,https://news.google.com/rss/articles/CBMiQ0FVX3lxTFBLYy1DN3ZCcDNPUDlWVmVzRTBYN0FUZHR1RlgtYUEtNjZicFY4enNRejVsM1ZOWWFuYXJxM1IxV21IQ2s?oc=5
2026-02-11,02:10,四国化工,四国化工のDX成功事例 – レディクルで生成AI導入とペーパーレス化を実現した製造業の挑戦 - ニュースメディアVOIX,https://news.google.com/rss/articles/CBMia0FVX3lxTE1jLUtxN29NWjQ1MktvZDlHRU5pYkhndUpZcUZ2ZDNTZGFQSjczQXRGbGdnSFFJV3NzUXoyc1h6TjRpcGcxWURhUjBMVXlEM09uRmJZXzVsdkVlS0NGMkY0VlRJQ2EwckE2ZEVz?oc=5
2026-02-11,02:10,DX導入,DX導入、沖縄の企業が事例を発表 2月6日、参加無料 - 琉球新報デジタル,https://news.google.com/rss/articles/CBMiYkFVX3lxTE40X1hYNzdsSmVBTzJyM0hzWkxOOGdLOGFqZ3U2TFpZVGdydWN3N1VXbTZqanpxTERIWm9LdGU3b2htLTdSbjBSWUpRc1lBeWRjSWE5c2JOTXdjaDFjVDRLQi1B?oc=5
2026-02-11,02:10,2030年問題とは？企業,2030年問題とは？企業が抱えるリスクとDXによる解決策・導入事例 - NTTドコモビジネス,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5YMHRaaEdxYW5DWTducl9pem15RGx0UnN1alA1Tng0N21WQTNCT2ZfVXUweVNfZ3VVa1BUSUVSSmFKR0Jzc3lidnM3Rm53aFcxZ0ZjbXpBUHlyMjRReEJ0WVl3?oc=5
2026-02-11,02:10,導入事例公開 DSSを基準にTOPPAN,【導入事例公開】DSSを基準にTOPPANホールディングス全社員のDXスキルを可視化ーSTANDARDが伴走支援 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1fQkt2dFFjSFZVZjY2WTc5MWxOenRtSHlpbDBZVFNVbllSR3pIRFdXZHlsMWprdU14Y1pYa2ZRWEVVMFdZc0FkNkZVcUxqTFJCNFVfYlpJZ1BIZDdsNW9qT3RKTFpSVXFOb1E?oc=5
2026-02-11,02:10,地域銀行,地域銀行のDX推進を加速！ 株式会社東邦銀行様「LiveOn シリーズ導入事例」を公開 銀行内×対顧客のオンラインコミュニケーションを一元化 - newscast.jp,https://news.google.com/rss/articles/CBMiR0FVX3lxTE9LcnhhMXVYSGdHcG1sd09LYTBSZVdScUt5VXV3c2NSSWo4QXJhamlEMkVyRC1rUkpaQVoxUDhLN1NraUpGVXkw?oc=5
2026-02-11,02:10,ＤＸ導入事例学ぶ 宮崎市で中小向け入門セ,ＤＸ導入事例学ぶ 宮崎市で中小向け入門セミナー - 宮崎日日新聞,https://news.google.com/rss/articles/CBMia0FVX3lxTE5rNjkwVmIxQk14alFpUFZzaFE1RzFQdXlMdjRHOWlkSUdlbnFDTmNkclZEM1B3THZQTFAyTTJZZUYtajJ6TEgtTndHaXAtbUxwem1QdXA5bHNKTld3SUZDcHJQMG1DVXRSaHFR?oc=5
2026-02-11,02:10,DX導入,DX導入、沖縄の企業が事例を発表 2月6日、参加無料 - 47NEWS,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1GMWZKUldwNXBOZUQ0Qmg5VVJ2SWdHeHpEVThPN1p6aXdjdG56aF94bDM3c1JTdGVhSlQ2S1pBMzBwYmVDRlYyblA0Zw?oc=5
2026-02-11,02:10,アジア圏初,アジア圏初の「Microsoft Entra External ID」導入事例、日本における軸受のパイオニア企業日本精工が挑む、事業DXのかたち - Microsoft,https://news.google.com/rss/articles/CBMikwFBVV95cUxQMER2SDJzOWotOUt5QzYwNThJVHpTV3pYNTJEcnExdXl2UzlzeFZiRVJwV3prNk9yMnAyMkxfMEdtY0ZPVUVtbmdKRGtTdUlZbWFpUFVxRGNFZl82U1FzWHJhWHlVeU02WWp0aWlJNjYyTmJFWGRfVUlWU25KLUhOVG9IcTZtSldnNXhLeTBwRWY3dDg?oc=5
2026-02-11,02:10,DX導入,DX導入のヒントに/県内企業4社が事例発表/愛知県 - 建設通信新聞,https://news.google.com/rss/articles/CBMiWEFVX3lxTFA3NlZpTUxHR1IwNmdMdTZYZnY2NFNMa3BIb0VXLWx1dmRLNU9uRzVGUGpvY0t6ajR0YnhrbTE4ZjNRWVpWR182Tkx4RkR4OTFwUUp2NU9QLTM?oc=5
2026-02-11,02:10,導入事例 自動車部品メーカー,【導入事例】自動車部品メーカーがDX推進に向け全社ネットワークを再構築。 ERP導入を契機にWi-Fi環境を刷新し、属人化と外部ベンダー依存を解消 - Digital PR Platform,https://news.google.com/rss/articles/CBMiQ0FVX3lxTE5sOEw5MnlyZTh6THduQWFGTTlXcHNtR2FnSTM4ekZNT2VySTViTUlnSjZGXzZaOXZiT1hFZmExLVk3Q2M?oc=5
2026-02-11,02:10,DX,DXが遅れがちな建設業のリモートワーク・データ共有を支える『LTE over IP®』サーバー 岩崎工務店での導入事例を公開 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1MZDRtS2VNVGdLamlad0p2QVh3QllsRUNlRjZtc05oZ3pnWWxJdTRGNm9jc3VrNWg5UmFRNE1GalNPTmMyUEZQZnVHYi1yYXlVSjVjRWs0bV90Sl9fVUZ5SjZLSGY4SWJXaWc?oc=5
2026-02-11,02:10,導入事例公開 住友金属鉱山,【導入事例公開】住友金属鉱山、部門横断の「DX人材ネットワーク」構築 ― STANDARDが伴走支援 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFB1VGF1TllGcGJMRDYtZ1NLVFZkb09IaFJSZHNQSDI0Q0ZsdG5tRWNaWnQ5Vk4xQWVERE5CaUFUUENfajMyY3A5S3hhckdZZlVZcU5iOUFZSlJsdzZjTWc4WE43c3BCY2tZaWc?oc=5
2026-02-11,02:10,導入事例 クリエイトエス・ディー,【導入事例】クリエイトエス・ディー、薬局受付AIエージェントを導入 お戻り患者の待ち時間を約3分短縮、現場で「なくてはならない存在」に - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE55UXZIcjZEaG13NkpMVlZyd2hMNDNhRm5VS1lscXhnckpfLUdMTXI4QkFqY1VkaFpMcjcwYW1vVUtXM2M5WFZvS25vM1NjQ05TLXJOaFN3ZU93RV9WZU44dHAtaTdSZ3F1anc?oc=5
2026-02-11,02:10,調達,調達の真価は「売上貢献」。自動車部品製造の啓愛社が挑む、競争優位を築く調達DXへの取り組み〜リーナー導入事例を公開〜 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5WdmduNXZ0VXJ2T25iRnRfR2tUTHc4eWh4Y0g5SEFRdkJPc1IxWmlaV0dwUmtlVGxmSGpvSV9vN0NnSi0tWEhwZGJRUVpWUHZ5cXNPcm1wNnJnMHg4a084R0h2V1FyM2NxdGc?oc=5
2026-02-11,02:10,銀行DX事例 広島銀行,"【銀行DX事例】広島銀行がDX Suite 導入により、住宅ローン仮審査申込書のデータ入力業務を効率化― 年間2,380時間の工数削減を実現 - PR TIMES",https://news.google.com/rss/articles/CBMiakFVX3lxTE91TmZTVk9aLWpfd01FUnVZVi1uWE8teFNpTUx5dkhDXzdGV2EwV2JPZFpPOVJldHJXNkVQVDZtM0Ria2tSSTZnbWlnMHh6aXFPeTVsazQ5cEh6eFp1YVlFaVVWT2F6Q0twdEE?oc=5
2026-02-11,02:10,2025年を代表するSaaS導入事例を表,2025年を代表するSaaS導入事例を表彰 「SUCCESS STORY AWARD 2025 byデジタル化の窓口」受賞企業を発表 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFB4QmFXSWVYWHR2QUpuSndYaGNMUFJEbldqLXU3ajgxZGlvaU5WUTdBOTV2Z2ZyM0ZlU2lueHgwd0l5LVVzY1p3UndtcWFCa1hqQjh0S1BubExFTlVVVnh4NVNXc21SUjhOLXc?oc=5
2026-02-11,02:10,イルシル 導入事例（DX部門編）を公開 ,"【イルシル】導入事例（DX部門編）を公開 ― 資料作成時間1/3、年間1,400万円のコスト削減を実現 - PR TIMES",https://news.google.com/rss/articles/CBMiakFVX3lxTE93NTBzOE5IN1k2cUlMdk5fN1pHZzk2eHh0c0ZWY1FyR1BzLUJqb1ppS2FkNGNWejVCaGZGYXZORVUtdS15UlZmS1RCNWVXR1pIemZELXota0tSUElrZkhIUWVweE1iNVpuV3c?oc=5
2026-02-11,02:10,導入事例 『kintone』と標準連携で,【導入事例】『kintone』と標準連携できるCMS『おりこうブログDX』、株式会社ナンシン（製造業）への導入で業務負荷の軽減を実現した事例を公開 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBuT0tQVmVZNjhtYUpDS3dYSVQyemhQTExwaU9nYU1waFZvc18wOEUxTUxBUVBBNkhRdUpqTjQwS2d0TDVoVTdmREtZYlV2cERhRVctajFtU3hrckpqN3hyZXg2bjlWVEJ5alE?oc=5
2026-02-11,02:10,導入事例公開 住友金属鉱山,【導入事例公開】住友金属鉱山、部門横断の「DX人材ネットワーク」構築 ― STANDARDが伴走支援 - 産経ニュース,https://news.google.com/rss/articles/CBMie0FVX3lxTE9LdnF1YkVpZklRcVdaTUlHQnl6YXZYcHpoVEtCSE9iUnJ0NmRvTi1MZWFuNWtnbUMxelJjQlVMYWE1MjVYeklqMC04Sy01ZjN5ZVNPZVktRnhtaW5SUElTR1RhZEdCZUpKb1djU2p0N1A2dTZnSjVVcDYtMA?oc=5
2026-02-11,02:10,AI・DX 導入後,AI・DX 導入後の“定着化”を解明するウェビナー開催 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5NbjM5Tl9sbDEwb2R6aUExdVFRdlNSTk1xU3pOdE1kOGhmZ2F4ZEo1WGJPWHdDRVRyTW1Cbm9pZVluWVBodDNjYjlQUzJtUUZjOTktYmd5ZW45MVFNTlN4RWFpMEMycUdlY3c?oc=5
2026-02-11,02:10,Galileopt DX導入事例：株式会,Galileopt DX導入事例：株式会社ミロク情報サービス 様 給与計算から給与明細配付 年末調整申告など業務全体を MJS製品の活用でDX推進 [PR] - BOXIL,https://news.google.com/rss/articles/CBMiQkFVX3lxTE1GRllYYnVWMi1IZ0RBSUtNR3N6Q2JoN1RqYlllb2kwTGNBclRtUldhUmtnNEI0YnVSdUVDclVhSDhIZw?oc=5
2026-02-11,02:10,導入事例 安定したネットワーク基盤で医療,【導入事例】安定したネットワーク基盤で医療DXをテーマにした学会のハイブリッド開催をサポート - Digital PR Platform,https://news.google.com/rss/articles/CBMiQ0FVX3lxTFBGUXgwcFZEcDBfbUxMeWhyak9mRDBXVXBfQndDZ2phbmZpYk5FZUNwVjhkZkV2WGRheHhPYVBCU05Fa00?oc=5
2026-02-11,02:10,estie,estie、不動産DXが進む西日本エリアでのサービス導入事例を公開 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9ONlFRUVJKVFpHTVZ1VkFmckdrSi11VWNlUUVqZ25NQjl4LUFDdHdmUkxxVmdGdm5jbUU2b0otQzJRWHkyZ3pWZVF6NkFqNnR5bktkOGtUX0lmVXNvQ3dyaHVSR2szd1F2Rmc?oc=5
2026-02-11,02:10,『プロワン』,『プロワン』、業界別導入事例集を公開――営業・現場・経営をつなぐDXで生産性向上を実現 | 株式会社ミツモアのプレスリリース - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9pcWRIZDRfYVFXcWFsYXFFekZmNHZTLUk1VEhwWUFBdkFLSWJMOHFGeGdzQjFMQ2NqOXRuSGRkMnU0WDIyU2VhZlBfV1BqUFo2eXk4WVBuWjJnUkFrV0ZTaFZtVnFnRXNLZXc?oc=5
2026-02-11,02:10,も,ものづくりDX基盤導入で改善活動をスピードアップ！ Innovation Factoryに向けた取り組み事例: イベント・セミナー - NEC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5GMHNCYW85dzJfZjlvQWZxbnlTSlA3TFBmVDVLTk9UQjF5Q1hTdDRmemZSc0k2WWZjQnFBa25wN3N3TXpHZGNFaThFd1k0T2ltSkh3T2dwdjBGZw?oc=5
2026-02-11,02:10,EduLab,EduLabのAI-OCR「DEEP READ」、パートナー連携による導入事例が 「SUCCESS STORY AWARD 2025」現場DX部門を受賞 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1CVVZBYUdWOFdfeGZKdk5PamZOWEJXR1EwVXNYTkNwalE4YmU5eVZNLWxFVDFYNTc1Ny0tZ1h5d1BibXF2MkRrZW5fRUZrTmNhT0NqOTVTaFBiTGYxLTBNRW9HMlFudG9oZlE?oc=5
2026-02-11,02:10,株式会社東郷製作所様導入事例：導入から１,株式会社東郷製作所様導入事例：導入から１年。デジタルの力で変わる工場──東郷製作所の挑戦と成果 - macnica.co.jp,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBKdWxQOWVHQzZYNW1GY3kwbHMwLVEwYnpQd0p5RUtxRjNlcFd0UVlQZldhd2dXZGlULWRjNnBhcWJRZ0dKbUMtOU1nU0N0S0Q0SzVGMXFVbEdadVpId3hBZE14X2ExQQ?oc=5
2026-02-11,02:10,物流DX,物流DXの現場は甘くない！MOVO Berth 30拠点導入で直面した4つの課題とその打開策 - 株式会社Hacobu,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5MMXFnaHRfbXhWZU9iM25MWk5iSVFYeGNCMjNNVmlEaHJTQXIybDZrZ0xIVVZFNEhEV1BKVktESFpHNEQ5RXJ6V043NA?oc=5
2026-02-11,02:10,中部電力グループ様: 導入事例 - NE,中部電力グループ様: 導入事例 - NEC,https://news.google.com/rss/articles/CBMia0FVX3lxTFBKZXZENVRFRFZXcnBZWloxbWtsWFpDbm9CcnF3QV9lRkVaX3l2eGNFRnU3dXROeTRsaVZRRVFjRS00MTc5Uzg4TFZYY0l1M2pjenA4TVNYRVY1dktzRUxlYUZiMHVEVkw4QnRV?oc=5
2026-02-11,02:10,リコー,リコーがAI活用で需給調整DXの実証開始、2030年までに業務工数3割削減目指す：製造IT導入事例 - MONOist,https://news.google.com/rss/articles/CBMib0FVX3lxTE41c3hOcVowdEpEZENMcFRDdWk5ZzB4R1Z2RnkxU3dIaldvRGdlNlpVdkhKRHp4ZmZoa0FjeFUwcUFpM2hPMlFXU3NVVllub1hKbDRfVWUwYThGVGhRdGNCVEhDenc2aTA4V2s4UmJOOA?oc=5
2026-02-11,02:10,導入事例：工場DX,導入事例：工場DXの基盤としてWi-Fi環境を強化。移動中も通信が途切れず、取引先との円滑な電話対応が可能に。 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9WSUJFTjhvMC1FalNaWkJMb2VHQmlEY2JvRlJQb0VsRmtjUWZVRjBpQ0ZWeldfVVUtUGRMZHBMY0x6ekNHRUw2SGV2X0YxblU3OEFPcWNranhqS1UzUWlmU2xqUGk5QWJkN2c?oc=5
2026-02-11,02:10,導入事例 リスト代 1件50円,【導入事例】リスト代「1件50円」の常識を覆し、CPA 1万円以下を達成。営業支援のプロ集団「Tsumiki Tech」が選ぶ、コスト破壊のAI営業DX - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9faENKOXBGd1N6blZXXy1BUGViREx3Y1huUjA0OVN4ejVyZkhlVDJyTXBjMjhQMmdybmYwTVljalZEVEMyMnlCWjZXS09qbjBRUDlCYy1ZRU1YbVNlV0s4YnVsbjhhaU5vSFE?oc=5
2026-02-11,02:10,Magic xpi Cloud Gate,Magic xpi Cloud Gateway導入事例：株式会社トリドールホールディングス 様 DXを支えるデータ連携プラットフォーム 会計処理と人事異動の時間を短縮 [PR] - BOXIL,https://news.google.com/rss/articles/CBMiQkFVX3lxTFBwdHVtN2o1cWRrdVY5ajc3enBXOFcwTDFFbGlKVzhfUVNZRmV5WmFGMU5lTndnUjkybXBwQ3FfWDRjdw?oc=5
2026-02-11,02:10,FA業務DX事例 Crowe Watan,【FA業務DX事例】Crowe Watanabe CT、データスニッパー導入により転記・確認作業時間を最大40%削減 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE8yUDNqWEtyWXFHT1psai1PYVZDVXh3Z255MER4bXctejhOZ280eXFMQURqQVE4OTZQNmI2X3EtdC10SE9yTzlvR0hhb1dmV2tLb0xiQm0tak9rdy1XeS1LTVZ6ZVpDOG9acVE?oc=5
2026-02-11,02:10,導入事例 リンプレス,【導入事例】リンプレス、地図業界大手ゼンリンのDXを牽引する「伝道師」育成に向けた独自プログラムを提供 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5pdW02ZjRscm44LXc4dnBCMFlHamF0c3pzRUJuekN6LWhzRnZpcXRpRzhHa1dYWjVGcDBGU0d4UU02MkRROFNhTHdGQy03WFJkSzV4UVlpRmRWaWNyQUIxaVpOTWRxeUo0c3c?oc=5
2026-02-11,02:10,導入事例公開 物流DXツール LIFTI,【導入事例公開】物流DXツール「LIFTI」導入で事務作業を80%削減 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5zMjAwcS1DVmh2RkYwNjFCaEdqQU8tRGZpd1JfYWRqVXhqUG9aUnFxaC1iV0Z4SkhwVjFmOGlOekdjdnRfSE5ScmtFdWRrQTF5TkpPNDk0N1F0SDRzT3BGTWsxcVhSU3lOOWc?oc=5
